Date,Month,Year,Country,Product,Revenue,MarketingSpend,NewCustomers,ChurnRate,NPS
16/10/2023,October,2023,USA,Basic,139,18,1,2.1,56
17/10/2023,October,2023,USA,Basic,19,2,0,2.65,54
18/10/2023,October,2023,USA,Basic,94,12,1,2.3,51
19/10/2023,October,2023,USA,Basic,155,20,1,2.27,53
20/10/2023,October,2023,USA,Basic,659,85,4,2.31,51
21/10/2023,October,2023,USA,Basic,23,3,0,2.16,55
22/10/2023,October,2023,USA,Basic,5,1,0,2.23,54
23/10/2023,October,2023,USA,Basic,64,8,0,2.59,52
24/10/2023,October,2023,USA,Basic,77,10,0,3.04,52
25/10/2023,October,2023,USA,Basic,121,16,1,2.64,52
26/10/2023,October,2023,USA,Basic,110,14,1,2.66,53
27/10/2023,October,2023,USA,Basic,173,22,1,2.16,53
28/10/2023,October,2023,USA,Basic,523,68,3,2.23,58
29/10/2023,October,2023,USA,Basic,667,86,4,2.5,56
30/10/2023,October,2023,USA,Basic,90,12,1,2.29,52
31/10/2023,October,2023,USA,Basic,259,36,0,2.3,53
01/10/2023,October,2023,USA,Pro,467,27,0,1.62,42
02/10/2023,October,2023,USA,Pro,18,1,0,1.64,45
03/10/2023,October,2023,USA,Pro,1799,105,2,1.78,42
04/10/2023,October,2023,USA,Pro,29,2,0,2.07,44
05/10/2023,October,2023,USA,Pro,288,17,0,1.72,48
06/10/2023,October,2023,USA,Pro,233,14,0,1.32,47
07/10/2023,October,2023,USA,Pro,428,25,0,1.38,44
08/10/2023,October,2023,USA,Pro,126,7,0,1.82,41
09/10/2023,October,2023,USA,Pro,242,14,0,2.07,41
10/10/2023,October,2023,USA,Pro,4,0,0,2.13,47
11/10/2023,October,2023,USA,Pro,254,15,0,1.56,42
12/10/2023,October,2023,USA,Pro,333,19,0,1.61,45
13/10/2023,October,2023,USA,Pro,369,21,0,1.54,46
14/10/2023,October,2023,USA,Pro,461,27,0,1.88,49
15/10/2023,October,2023,USA,Pro,1071,62,1,1.6,45
16/10/2023,October,2023,USA,Pro,52,3,0,1.92,45
17/10/2023,October,2023,USA,Pro,296,17,0,1.71,47
18/10/2023,October,2023,USA,Pro,337,20,0,1.73,41
19/10/2023,October,2023,USA,Pro,522,30,0,1.56,41
20/10/2023,October,2023,USA,Pro,87,5,0,1.51,42
21/10/2023,October,2023,USA,Pro,346,20,0,1.4,43
22/10/2023,October,2023,USA,Pro,1765,103,2,2.14,50
23/10/2023,October,2023,USA,Pro,630,37,1,1.56,43
24/10/2023,October,2023,USA,Pro,801,47,1,1.71,41
25/10/2023,October,2023,USA,Pro,1385,81,1,2.26,48
26/10/2023,October,2023,USA,Pro,4,0,0,1.7,49
27/10/2023,October,2023,USA,Pro,335,19,0,1.39,41
28/10/2023,October,2023,USA,Pro,202,12,0,1.57,45
29/10/2023,October,2023,USA,Pro,1681,98,1,1.66,48
30/10/2023,October,2023,USA,Pro,69,4,0,1.99,47
31/10/2023,October,2023,USA,Pro,531,30,4,1.71,43
01/10/2023,October,2023,USA,Enterprise,2582,34,2,4.54,65
02/10/2023,October,2023,USA,Enterprise,2039,27,2,4.23,73
03/10/2023,October,2023,USA,Enterprise,1741,23,2,4.41,69
04/10/2023,October,2023,USA,Enterprise,649,9,1,4.23,71
05/10/2023,October,2023,USA,Enterprise,2423,32,2,3.65,68
06/10/2023,October,2023,USA,Enterprise,534,7,1,3.58,67
07/10/2023,October,2023,USA,Enterprise,790,10,1,4.48,65
08/10/2023,October,2023,USA,Enterprise,671,9,1,3.77,72
09/10/2023,October,2023,USA,Enterprise,2415,32,2,4.03,73
10/10/2023,October,2023,USA,Enterprise,4106,54,4,4.01,69
11/10/2023,October,2023,USA,Enterprise,1267,17,1,3.77,68
12/10/2023,October,2023,USA,Enterprise,832,11,1,4.21,70
13/10/2023,October,2023,USA,Enterprise,236,3,0,4.46,66
14/10/2023,October,2023,USA,Enterprise,474,6,0,4.47,72
15/10/2023,October,2023,USA,Enterprise,2238,30,2,4.42,64
16/10/2023,October,2023,USA,Enterprise,3502,46,3,3.83,65
17/10/2023,October,2023,USA,Enterprise,2148,28,2,4.35,69
18/10/2023,October,2023,USA,Enterprise,533,7,1,4.11,70
19/10/2023,October,2023,USA,Enterprise,2363,31,2,3.88,73
20/10/2023,October,2023,USA,Enterprise,353,5,0,3.66,73
21/10/2023,October,2023,USA,Enterprise,1124,15,1,3.85,72
22/10/2023,October,2023,USA,Enterprise,3312,44,3,3.91,67
23/10/2023,October,2023,USA,Enterprise,230,3,0,4.29,74
24/10/2023,October,2023,USA,Enterprise,200,3,0,4.48,74
25/10/2023,October,2023,USA,Enterprise,1242,16,1,4.37,66
26/10/2023,October,2023,USA,Enterprise,988,13,1,4.17,66
27/10/2023,October,2023,USA,Enterprise,4184,55,4,3.9,65
28/10/2023,October,2023,USA,Enterprise,106,1,0,3.83,65
29/10/2023,October,2023,USA,Enterprise,2461,33,2,4.21,73
30/10/2023,October,2023,USA,Enterprise,267,4,0,4.18,70
31/10/2023,October,2023,USA,Enterprise,390,7,2,3.58,73
01/10/2023,October,2023,Germany,Basic,1203,85,3,2.33,61
02/10/2023,October,2023,Germany,Basic,463,33,1,2.16,65
03/10/2023,October,2023,Germany,Basic,34,2,0,2.25,64
04/10/2023,October,2023,Germany,Basic,10,1,0,2.31,67
05/10/2023,October,2023,Germany,Basic,177,12,0,1.98,60
06/10/2023,October,2023,Germany,Basic,384,27,1,2.18,61
07/10/2023,October,2023,Germany,Basic,514,36,1,2.27,57
08/10/2023,October,2023,Germany,Basic,491,35,1,2.09,57
09/10/2023,October,2023,Germany,Basic,164,12,0,2.05,59
10/10/2023,October,2023,Germany,Basic,1109,78,3,2.43,63
11/10/2023,October,2023,Germany,Basic,19,1,0,2.1,65
12/10/2023,October,2023,Germany,Basic,574,41,1,2.47,63
13/10/2023,October,2023,Germany,Basic,310,22,1,2.44,67
14/10/2023,October,2023,Germany,Basic,140,10,0,2.12,60
15/10/2023,October,2023,Germany,Basic,229,16,1,2.41,64
16/10/2023,October,2023,Germany,Basic,263,19,1,2.17,57
17/10/2023,October,2023,Germany,Basic,545,38,1,2.07,60
18/10/2023,October,2023,Germany,Basic,450,32,1,2.89,57
19/10/2023,October,2023,Germany,Basic,335,24,1,2.79,59
20/10/2023,October,2023,Germany,Basic,113,8,0,2.64,57
21/10/2023,October,2023,Germany,Basic,483,34,1,2.87,63
22/10/2023,October,2023,Germany,Basic,533,38,1,2.34,62
23/10/2023,October,2023,Germany,Basic,272,19,1,2.56,60
24/10/2023,October,2023,Germany,Basic,2269,160,5,2.64,62
25/10/2023,October,2023,Germany,Basic,827,58,2,1.99,66
26/10/2023,October,2023,Germany,Basic,361,25,1,2.12,57
27/10/2023,October,2023,Germany,Basic,92,7,0,2.72,67
28/10/2023,October,2023,Germany,Basic,9,1,0,2.4,61
29/10/2023,October,2023,Germany,Basic,589,42,1,2.03,57
30/10/2023,October,2023,Germany,Basic,239,17,1,2.7,63
31/10/2023,October,2023,Germany,Basic,29,1,0,2.44,63
01/10/2023,October,2023,Germany,Pro,744,45,1,1.99,44
02/10/2023,October,2023,Germany,Pro,915,55,1,2.32,43
03/10/2023,October,2023,Germany,Pro,931,56,1,2.41,49
04/10/2023,October,2023,Germany,Pro,161,10,0,2.28,51
05/10/2023,October,2023,Germany,Pro,720,44,1,1.85,51
06/10/2023,October,2023,Germany,Pro,67,4,0,2.66,49
07/10/2023,October,2023,Germany,Pro,735,44,1,2.6,43
08/10/2023,October,2023,Germany,Pro,88,5,0,2.02,50
09/10/2023,October,2023,Germany,Pro,184,11,0,2.2,44
10/10/2023,October,2023,Germany,Pro,690,42,1,2.16,45
11/10/2023,October,2023,Germany,Pro,1055,64,1,2.25,50
12/10/2023,October,2023,Germany,Pro,1088,66,1,2.09,48
13/10/2023,October,2023,Germany,Pro,940,57,1,2.37,45
14/10/2023,October,2023,Germany,Pro,115,7,0,1.97,44
15/10/2023,October,2023,Germany,Pro,698,42,1,2.61,49
16/10/2023,October,2023,Germany,Pro,566,34,1,2.14,47
17/10/2023,October,2023,Germany,Pro,926,56,1,2.56,48
18/10/2023,October,2023,Germany,Pro,15,1,0,2.73,46
19/10/2023,October,2023,Germany,Pro,613,37,1,1.92,42
20/10/2023,October,2023,Germany,Pro,305,18,0,2.29,46
21/10/2023,October,2023,Germany,Pro,436,26,0,2.4,47
22/10/2023,October,2023,Germany,Pro,74,4,0,2.29,43
23/10/2023,October,2023,Germany,Pro,1851,112,2,1.93,51
24/10/2023,October,2023,Germany,Pro,42,3,0,2.25,42
25/10/2023,October,2023,Germany,Pro,81,5,0,2.4,46
26/10/2023,October,2023,Germany,Pro,303,18,0,2.26,51
27/10/2023,October,2023,Germany,Pro,479,29,1,2.28,48
28/10/2023,October,2023,Germany,Pro,1011,61,1,1.96,47
29/10/2023,October,2023,Germany,Pro,898,54,1,2.14,44
30/10/2023,October,2023,Germany,Pro,508,31,1,2.75,45
31/10/2023,October,2023,Germany,Pro,504,32,1,1.99,46
01/10/2023,October,2023,Germany,Enterprise,242,8,0,1.19,82
02/10/2023,October,2023,Germany,Enterprise,1194,39,1,2.0,81
03/10/2023,October,2023,Germany,Enterprise,5093,165,3,1.63,82
04/10/2023,October,2023,Germany,Enterprise,1775,58,1,2.04,79
05/10/2023,October,2023,Germany,Enterprise,1996,65,1,2.05,78
06/10/2023,October,2023,Germany,Enterprise,101,3,0,1.9,78
07/10/2023,October,2023,Germany,Enterprise,98,3,0,1.85,76
08/10/2023,October,2023,Germany,Enterprise,690,22,0,1.29,79
09/10/2023,October,2023,Germany,Enterprise,1259,41,1,2.09,82
10/10/2023,October,2023,Germany,Enterprise,951,31,1,1.9,79
11/10/2023,October,2023,Germany,Enterprise,1020,33,1,1.31,78
12/10/2023,October,2023,Germany,Enterprise,623,20,0,1.8,77
13/10/2023,October,2023,Germany,Enterprise,24,1,0,1.34,77
14/10/2023,October,2023,Germany,Enterprise,93,3,0,1.38,78
15/10/2023,October,2023,Germany,Enterprise,893,29,1,1.35,83
16/10/2023,October,2023,Germany,Enterprise,1203,39,1,1.87,79
17/10/2023,October,2023,Germany,Enterprise,552,18,0,1.15,78
18/10/2023,October,2023,Germany,Enterprise,6214,202,4,1.17,83
19/10/2023,October,2023,Germany,Enterprise,648,21,0,1.37,79
20/10/2023,October,2023,Germany,Enterprise,65,2,0,2.07,73
21/10/2023,October,2023,Germany,Enterprise,304,10,0,1.24,79
22/10/2023,October,2023,Germany,Enterprise,1338,43,1,1.81,83
23/10/2023,October,2023,Germany,Enterprise,926,30,1,2.09,82
24/10/2023,October,2023,Germany,Enterprise,2428,79,2,1.37,81
25/10/2023,October,2023,Germany,Enterprise,525,17,0,2.03,80
26/10/2023,October,2023,Germany,Enterprise,1858,60,1,1.96,83
27/10/2023,October,2023,Germany,Enterprise,1142,37,1,2.0,77
28/10/2023,October,2023,Germany,Enterprise,1495,49,1,2.02,75
29/10/2023,October,2023,Germany,Enterprise,780,25,1,1.25,76
30/10/2023,October,2023,Germany,Enterprise,225,7,0,1.18,80
31/10/2023,October,2023,Germany,Enterprise,711,24,1,1.94,78
01/11/2023,November,2023,Spain,Basic,-48,10,0,2.22,33
02/11/2023,November,2023,Spain,Basic,-10,2,0,1.42,29
03/11/2023,November,2023,Spain,Basic,-50,11,0,1.82,25
04/11/2023,November,2023,Spain,Basic,-11,2,0,2.2,25
05/11/2023,November,2023,Spain,Basic,-11,2,0,1.9,31
06/11/2023,November,2023,Spain,Basic,-183,40,2,1.51,35
07/11/2023,November,2023,Spain,Basic,-46,10,0,2.21,34
08/11/2023,November,2023,Spain,Basic,-140,30,1,2.16,32
09/11/2023,November,2023,Spain,Basic,-46,10,0,1.85,30
10/11/2023,November,2023,Spain,Basic,-9,2,0,1.89,35
11/11/2023,November,2023,Spain,Basic,-97,21,1,2.07,33
12/11/2023,November,2023,Spain,Basic,-8,2,0,1.29,33
13/11/2023,November,2023,Spain,Basic,-129,28,1,2.13,28
14/11/2023,November,2023,Spain,Basic,-9,2,0,1.51,27
15/11/2023,November,2023,Spain,Basic,-27,6,0,1.29,28
16/11/2023,November,2023,Spain,Basic,-11,2,0,2.01,25
17/11/2023,November,2023,Spain,Basic,-26,6,0,1.79,32
18/11/2023,November,2023,Spain,Basic,-2,0,0,1.82,31
19/11/2023,November,2023,Spain,Basic,-160,35,2,2.18,27
20/11/2023,November,2023,Spain,Basic,-1,0,0,1.43,32
21/11/2023,November,2023,Spain,Basic,-16,4,0,1.7,28
22/11/2023,November,2023,Spain,Basic,-9,2,0,1.37,25
23/11/2023,November,2023,Spain,Basic,-10,2,0,1.82,25
24/11/2023,November,2023,Spain,Basic,-56,12,1,1.87,31
25/11/2023,November,2023,Spain,Basic,-18,4,0,1.29,33
26/11/2023,November,2023,Spain,Basic,-136,29,1,1.92,28
27/11/2023,November,2023,Spain,Basic,-21,5,0,1.56,25
28/11/2023,November,2023,Spain,Basic,-56,12,1,1.61,35
29/11/2023,November,2023,Spain,Basic,-61,13,1,2.08,34
30/11/2023,November,2023,Spain,Basic,-13,2,3,2.17,29
01/11/2023,November,2023,Spain,Pro,1681,82,3,4.79,42
02/11/2023,November,2023,Spain,Pro,1018,50,2,4.22,39
03/11/2023,November,2023,Spain,Pro,286,14,0,4.43,37
04/11/2023,November,2023,Spain,Pro,125,6,0,4.5,39
05/11/2023,November,2023,Spain,Pro,159,8,0,4.35,41
06/11/2023,November,2023,Spain,Pro,35,2,0,4.87,39
07/11/2023,November,2023,Spain,Pro,640,31,1,4.61,42
08/11/2023,November,2023,Spain,Pro,171,8,0,4.3,41
09/11/2023,November,2023,Spain,Pro,481,23,1,4.59,46
10/11/2023,November,2023,Spain,Pro,143,7,0,4.62,41
11/11/2023,November,2023,Spain,Pro,98,5,0,3.98,40
12/11/2023,November,2023,Spain,Pro,477,23,1,4.09,46
13/11/2023,November,2023,Spain,Pro,1078,53,2,4.14,45
14/11/2023,November,2023,Spain,Pro,801,39,1,4.48,37
15/11/2023,November,2023,Spain,Pro,392,19,1,3.95,46
16/11/2023,November,2023,Spain,Pro,1747,85,3,4.38,44
17/11/2023,November,2023,Spain,Pro,154,8,0,4.49,45
18/11/2023,November,2023,Spain,Pro,739,36,1,4.55,43
19/11/2023,November,2023,Spain,Pro,18,1,0,4.13,37
20/11/2023,November,2023,Spain,Pro,1178,57,2,4.3,37
21/11/2023,November,2023,Spain,Pro,434,21,1,4.14,42
22/11/2023,November,2023,Spain,Pro,929,45,2,4.63,40
23/11/2023,November,2023,Spain,Pro,489,24,1,4.53,47
24/11/2023,November,2023,Spain,Pro,826,40,1,4.71,37
25/11/2023,November,2023,Spain,Pro,622,30,1,4.65,43
26/11/2023,November,2023,Spain,Pro,2571,125,4,4.84,40
27/11/2023,November,2023,Spain,Pro,52,3,0,4.71,44
28/11/2023,November,2023,Spain,Pro,643,31,1,4.05,41
29/11/2023,November,2023,Spain,Pro,3160,154,5,4.36,38
30/11/2023,November,2023,Spain,Pro,464,24,3,4.83,38
01/11/2023,November,2023,Spain,Enterprise,522,13,0,1.17,63
02/11/2023,November,2023,Spain,Enterprise,1613,39,1,1.59,56
03/11/2023,November,2023,Spain,Enterprise,2798,68,2,1.37,65
04/11/2023,November,2023,Spain,Enterprise,231,6,0,1.53,56
05/11/2023,November,2023,Spain,Enterprise,374,9,0,1.19,58
06/11/2023,November,2023,Spain,Enterprise,370,9,0,1.09,63
07/11/2023,November,2023,Spain,Enterprise,15,0,0,1.72,58
08/11/2023,November,2023,Spain,Enterprise,2701,65,1,1.09,59
09/11/2023,November,2023,Spain,Enterprise,1287,31,1,1.01,63
10/11/2023,November,2023,Spain,Enterprise,2287,55,1,1.34,56
11/11/2023,November,2023,Spain,Enterprise,713,17,0,0.95,61
12/11/2023,November,2023,Spain,Enterprise,708,17,0,1.23,66
13/11/2023,November,2023,Spain,Enterprise,1496,36,1,0.95,62
14/11/2023,November,2023,Spain,Enterprise,1747,42,1,1.87,65
15/11/2023,November,2023,Spain,Enterprise,430,10,0,1.46,63
16/11/2023,November,2023,Spain,Enterprise,1794,43,1,1.44,62
17/11/2023,November,2023,Spain,Enterprise,65,2,0,1.61,59
18/11/2023,November,2023,Spain,Enterprise,5908,143,3,1.29,65
19/11/2023,November,2023,Spain,Enterprise,737,18,0,1.57,64
20/11/2023,November,2023,Spain,Enterprise,324,8,0,1.43,58
21/11/2023,November,2023,Spain,Enterprise,1489,36,1,1.26,66
22/11/2023,November,2023,Spain,Enterprise,121,3,0,1.78,57
23/11/2023,November,2023,Spain,Enterprise,1719,42,1,1.38,59
24/11/2023,November,2023,Spain,Enterprise,583,14,0,1.06,63
25/11/2023,November,2023,Spain,Enterprise,355,9,0,1.04,58
26/11/2023,November,2023,Spain,Enterprise,77,2,0,1.42,65
27/11/2023,November,2023,Spain,Enterprise,2660,64,1,1.76,56
28/11/2023,November,2023,Spain,Enterprise,2019,49,1,1.58,62
29/11/2023,November,2023,Spain,Enterprise,1550,38,1,1.76,62
30/11/2023,November,2023,Spain,Enterprise,122,3,3,0.91,65
01/11/2023,November,2023,USA,Basic,397,39,0,3.46,72
02/11/2023,November,2023,USA,Basic,68,7,0,4.06,73
03/11/2023,November,2023,USA,Basic,109,11,0,4.04,72
04/11/2023,November,2023,USA,Basic,196,19,0,3.18,67
05/11/2023,November,2023,USA,Basic,1148,113,1,3.17,68
06/11/2023,November,2023,USA,Basic,364,36,0,4.06,76
07/11/2023,November,2023,USA,Basic,202,20,0,3.25,75
08/11/2023,November,2023,USA,Basic,173,17,0,3.49,77
09/11/2023,November,2023,USA,Basic,301,30,0,3.74,67
10/11/2023,November,2023,USA,Basic,1397,137,2,4.05,74
11/11/2023,November,2023,USA,Basic,37,4,0,3.35,77
12/11/2023,November,2023,USA,Basic,95,9,0,3.39,68
13/11/2023,November,2023,USA,Basic,116,11,0,3.6,67
14/11/2023,November,2023,USA,Basic,161,16,0,4.16,68
15/11/2023,November,2023,USA,Basic,3,0,0,3.56,75
16/11/2023,November,2023,USA,Basic,452,44,1,3.89,75
17/11/2023,November,2023,USA,Basic,160,16,0,3.85,75
18/11/2023,November,2023,USA,Basic,130,13,0,3.18,70
19/11/2023,November,2023,USA,Basic,248,24,0,4.09,77
20/11/2023,November,2023,USA,Basic,32,3,0,3.63,69
21/11/2023,November,2023,USA,Basic,645,63,1,3.92,69
22/11/2023,November,2023,USA,Basic,61,6,0,3.55,75
23/11/2023,November,2023,USA,Basic,109,11,0,3.31,71
24/11/2023,November,2023,USA,Basic,49,5,0,4.16,68
25/11/2023,November,2023,USA,Basic,13,1,0,3.64,67
26/11/2023,November,2023,USA,Basic,153,15,0,3.41,71
27/11/2023,November,2023,USA,Basic,407,40,0,3.68,68
28/11/2023,November,2023,USA,Basic,283,28,0,3.37,77
29/11/2023,November,2023,USA,Basic,676,66,1,3.34,71
30/11/2023,November,2023,USA,Basic,8,1,4,3.28,69
01/11/2023,November,2023,USA,Pro,1259,155,2,3.79,83
02/11/2023,November,2023,USA,Pro,697,86,1,3.94,83
03/11/2023,November,2023,USA,Pro,173,21,0,3.73,82
04/11/2023,November,2023,USA,Pro,94,12,0,3.73,77
05/11/2023,November,2023,USA,Pro,440,54,1,3.53,84
06/11/2023,November,2023,USA,Pro,45,6,0,4.22,83
07/11/2023,November,2023,USA,Pro,18,2,0,3.99,84
08/11/2023,November,2023,USA,Pro,106,13,0,3.88,81
09/11/2023,November,2023,USA,Pro,9,1,0,4.13,74
10/11/2023,November,2023,USA,Pro,116,14,0,3.42,82
11/11/2023,November,2023,USA,Pro,22,3,0,3.97,75
12/11/2023,November,2023,USA,Pro,104,13,0,4.17,83
13/11/2023,November,2023,USA,Pro,122,15,0,3.78,76
14/11/2023,November,2023,USA,Pro,541,67,1,3.37,79
15/11/2023,November,2023,USA,Pro,102,13,0,3.66,81
16/11/2023,November,2023,USA,Pro,211,26,0,3.25,84
17/11/2023,November,2023,USA,Pro,184,23,0,3.36,74
18/11/2023,November,2023,USA,Pro,265,33,0,3.51,75
19/11/2023,November,2023,USA,Pro,440,54,1,3.77,82
20/11/2023,November,2023,USA,Pro,654,81,1,3.59,77
21/11/2023,November,2023,USA,Pro,39,5,0,3.83,83
22/11/2023,November,2023,USA,Pro,327,40,1,3.29,75
23/11/2023,November,2023,USA,Pro,364,45,1,3.26,75
24/11/2023,November,2023,USA,Pro,157,19,0,3.84,83
25/11/2023,November,2023,USA,Pro,322,40,1,4.17,78
26/11/2023,November,2023,USA,Pro,527,65,1,3.49,77
27/11/2023,November,2023,USA,Pro,607,75,1,3.5,76
28/11/2023,November,2023,USA,Pro,980,121,2,3.91,77
29/11/2023,November,2023,USA,Pro,133,16,0,3.65,75
30/11/2023,November,2023,USA,Pro,0,-1,1,3.26,74
01/11/2023,November,2023,USA,Enterprise,132,5,0,3.92,42
02/11/2023,November,2023,USA,Enterprise,217,8,0,4.27,41
03/11/2023,November,2023,USA,Enterprise,1363,52,2,4.57,37
04/11/2023,November,2023,USA,Enterprise,133,5,0,4.16,41
05/11/2023,November,2023,USA,Enterprise,1760,67,2,4.28,39
06/11/2023,November,2023,USA,Enterprise,1363,52,2,4.58,40
07/11/2023,November,2023,USA,Enterprise,1283,49,2,4.61,39
08/11/2023,November,2023,USA,Enterprise,532,20,1,4.66,39
09/11/2023,November,2023,USA,Enterprise,1290,49,2,4.06,41
10/11/2023,November,2023,USA,Enterprise,415,16,1,4.05,46
11/11/2023,November,2023,USA,Enterprise,197,7,0,4.7,44
12/11/2023,November,2023,USA,Enterprise,515,20,1,4.32,39
13/11/2023,November,2023,USA,Enterprise,1054,40,1,3.92,41
14/11/2023,November,2023,USA,Enterprise,3244,123,4,4.78,42
15/11/2023,November,2023,USA,Enterprise,4891,186,6,4.18,43
16/11/2023,November,2023,USA,Enterprise,323,12,0,4.23,45
17/11/2023,November,2023,USA,Enterprise,3545,135,5,4.56,46
18/11/2023,November,2023,USA,Enterprise,69,3,0,4.54,43
19/11/2023,November,2023,USA,Enterprise,780,30,1,3.94,40
20/11/2023,November,2023,USA,Enterprise,3430,130,5,3.89,45
21/11/2023,November,2023,USA,Enterprise,293,11,0,4.04,39
22/11/2023,November,2023,USA,Enterprise,1703,65,2,4.77,42
23/11/2023,November,2023,USA,Enterprise,454,17,1,4.33,41
24/11/2023,November,2023,USA,Enterprise,822,31,1,4.16,39
25/11/2023,November,2023,USA,Enterprise,59,2,0,4.23,38
26/11/2023,November,2023,USA,Enterprise,277,10,0,4.77,45
27/11/2023,November,2023,USA,Enterprise,2383,90,3,4.18,41
28/11/2023,November,2023,USA,Enterprise,46,2,0,4.37,38
29/11/2023,November,2023,USA,Enterprise,540,21,1,3.89,45
30/11/2023,November,2023,USA,Enterprise,932,34,2,4.47,39
01/11/2023,November,2023,Germany,Basic,153,11,0,2.65,59
02/11/2023,November,2023,Germany,Basic,107,8,0,3.04,65
03/11/2023,November,2023,Germany,Basic,343,24,1,3.01,59
04/11/2023,November,2023,Germany,Basic,245,17,1,2.67,67
05/11/2023,November,2023,Germany,Basic,44,3,0,2.36,62
06/11/2023,November,2023,Germany,Basic,44,3,0,2.5,67
07/11/2023,November,2023,Germany,Basic,239,17,1,2.38,62
08/11/2023,November,2023,Germany,Basic,346,24,1,2.18,60
09/11/2023,November,2023,Germany,Basic,1753,123,5,2.33,58
10/11/2023,November,2023,Germany,Basic,410,29,1,2.19,68
11/11/2023,November,2023,Germany,Basic,96,7,0,2.1,68
12/11/2023,November,2023,Germany,Basic,424,30,1,2.5,65
13/11/2023,November,2023,Germany,Basic,496,35,1,2.65,58
14/11/2023,November,2023,Germany,Basic,202,14,1,2.33,67
15/11/2023,November,2023,Germany,Basic,490,34,1,2.41,68
16/11/2023,November,2023,Germany,Basic,599,42,2,2.88,61
17/11/2023,November,2023,Germany,Basic,136,10,0,2.52,58
18/11/2023,November,2023,Germany,Basic,301,21,1,2.86,67
19/11/2023,November,2023,Germany,Basic,505,36,1,2.88,58
20/11/2023,November,2023,Germany,Basic,1260,89,4,2.16,59
21/11/2023,November,2023,Germany,Basic,94,7,0,2.7,59
22/11/2023,November,2023,Germany,Basic,815,57,2,2.82,59
23/11/2023,November,2023,Germany,Basic,975,69,3,2.56,68
24/11/2023,November,2023,Germany,Basic,5,0,0,3.05,62
25/11/2023,November,2023,Germany,Basic,132,9,0,2.4,68
26/11/2023,November,2023,Germany,Basic,332,23,1,2.66,65
27/11/2023,November,2023,Germany,Basic,1244,87,4,3.02,67
28/11/2023,November,2023,Germany,Basic,527,37,2,2.92,60
29/11/2023,November,2023,Germany,Basic,6,0,0,2.33,66
30/11/2023,November,2023,Germany,Basic,425,30,3,2.57,61
01/11/2023,November,2023,Germany,Pro,140,8,0,2.29,65
02/11/2023,November,2023,Germany,Pro,50,3,0,2.61,58
03/11/2023,November,2023,Germany,Pro,94,5,0,2.12,62
04/11/2023,November,2023,Germany,Pro,1041,61,3,1.86,63
05/11/2023,November,2023,Germany,Pro,151,9,0,2.43,60
06/11/2023,November,2023,Germany,Pro,424,25,1,2.0,64
07/11/2023,November,2023,Germany,Pro,708,41,2,2.05,59
08/11/2023,November,2023,Germany,Pro,960,56,3,2.16,67
09/11/2023,November,2023,Germany,Pro,28,2,0,2.31,62
10/11/2023,November,2023,Germany,Pro,450,26,1,2.25,68
11/11/2023,November,2023,Germany,Pro,824,48,3,2.52,67
12/11/2023,November,2023,Germany,Pro,532,31,2,1.8,68
13/11/2023,November,2023,Germany,Pro,1,0,0,2.42,65
14/11/2023,November,2023,Germany,Pro,483,28,2,2.39,66
15/11/2023,November,2023,Germany,Pro,112,7,0,2.14,63
16/11/2023,November,2023,Germany,Pro,758,44,2,1.78,67
17/11/2023,November,2023,Germany,Pro,133,8,0,1.8,61
18/11/2023,November,2023,Germany,Pro,297,17,1,2.26,68
19/11/2023,November,2023,Germany,Pro,2,0,0,2.58,65
20/11/2023,November,2023,Germany,Pro,224,13,1,1.82,67
21/11/2023,November,2023,Germany,Pro,488,29,2,1.7,59
22/11/2023,November,2023,Germany,Pro,47,3,0,1.84,63
23/11/2023,November,2023,Germany,Pro,129,8,0,1.77,59
24/11/2023,November,2023,Germany,Pro,276,16,1,2.67,67
25/11/2023,November,2023,Germany,Pro,723,42,2,2.29,67
26/11/2023,November,2023,Germany,Pro,106,6,0,2.65,63
27/11/2023,November,2023,Germany,Pro,375,22,1,2.1,61
28/11/2023,November,2023,Germany,Pro,215,13,1,1.76,64
29/11/2023,November,2023,Germany,Pro,77,5,0,2.05,64
30/11/2023,November,2023,Germany,Pro,195,12,5,1.87,61
01/11/2023,November,2023,Germany,Enterprise,419,9,0,4.54,67
02/11/2023,November,2023,Germany,Enterprise,383,8,0,4.46,65
03/11/2023,November,2023,Germany,Enterprise,4184,88,2,4.31,69
04/11/2023,November,2023,Germany,Enterprise,3525,74,1,4.7,66
05/11/2023,November,2023,Germany,Enterprise,303,6,0,4.34,65
06/11/2023,November,2023,Germany,Enterprise,1540,32,1,4.51,68
07/11/2023,November,2023,Germany,Enterprise,66,1,0,4.45,60
08/11/2023,November,2023,Germany,Enterprise,877,18,0,4.59,70
09/11/2023,November,2023,Germany,Enterprise,1049,22,0,4.14,70
10/11/2023,November,2023,Germany,Enterprise,1112,23,0,4.16,65
11/11/2023,November,2023,Germany,Enterprise,572,12,0,3.77,62
12/11/2023,November,2023,Germany,Enterprise,108,2,0,3.9,65
13/11/2023,November,2023,Germany,Enterprise,1784,37,1,4.39,70
14/11/2023,November,2023,Germany,Enterprise,809,17,0,4.29,66
15/11/2023,November,2023,Germany,Enterprise,1367,29,0,4.16,61
16/11/2023,November,2023,Germany,Enterprise,433,9,0,4.52,64
17/11/2023,November,2023,Germany,Enterprise,2592,54,1,4.07,66
